Ar	NotflNr	NotFlHeiti	TegundNr	TegundHeiti	EldsnTegNr	EldsnTegHeiti	Notkun	Frumorka
2012	10754	Flotadísilolía, fiskimjölsiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2012	10755	Flotadísilolía, efnaiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2012	10759	Flotadísilolía, annar iðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2012	10760	Flotadísilolía, orkuvinnsla	08	Orkuvinnsla	07	Flotadísilolía	0	0
2012	10790	Flotadísilolía, annað	99	Annað	07	Flotadísilolía	0	0
2012	10830	Svartolía, innlend fiskiskip	03	Fiskiskip	08	Svartolía	14327	575802,13
2012	10831	Svartolía, erlend fiskiskip	03	Fiskiskip	08	Svartolía	3278	131742,82
2012	10832	Svartolía, önnur skip, innlend notkun	04	Önnur skip	08	Svartolía	0	0
2012	10833	Svartolía, önnur skip, millilandanotkun	04	Önnur skip	08	Svartolía	0	0
2012	10840	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	0	0
2012	10851	Svartolía, steinefnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2012	10852	Svartolía, framleiðsla og vinnsla málma	05	Iðnaður	08	Svartolía	0	0
2012	10853	Svartolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	08	Svartolía	0	0
2012	10854	Svartolía, fiskimjölsiðnaður	05	Iðnaður	08	Svartolía	8247	331446,93
2012	10855	Svartolía, efnaiðnaður	05	Iðnaður	08	Svartolía	112	4501,28
2012	10859	Svartolía, annar iðnaður	05	Iðnaður	08	Svartolía	0	0
2012	10860	Svartolía, orkuvinnsla	08	Orkuvinnsla	08	Svartolía	135	5425,65
2012	10890	Svartolía, annað	99	Annað	08	Svartolía	0	0
2012	11040	Gas, heimili	10	Heimili	10	Gas	313	15650
2012	11041	Gas, landbúnaður	11	Landbúnaður	10	Gas	0	0
2012	11050	Gas, Iðnaður	05	Iðnaður	10	Gas	80	4000
2012	11052	Gas, framleiðsla og vinnsla málma	09	Stóriðja	10	Gas	0	0
2012	11080	Gas, þjónusta	06	Þjónusta	10	Gas	168	8400
2012	11090	Gas, annað	99	Annað	10	Gas	0	0
2012	21110	Metan á bifreiðar	01	Bifreiðar og tæki	11	Metan	0	0
2012	21160	Metan til orkuvinnslu	08	Orkuvinnsla	11	Metan	0	0
2012	21190	Metan, annað	99	Annað	11	Metan	0	0
2012	21210	Vetni á bifreiðar	01	Bifreiðar og tæki	12	Vetni	0	0
2012	21290	Vetni, annað	99	Annað	12	Vetni	0	0
2012	21410	Lífdísilolía á bifreiðar	01	Bifreiðar og tæki	14	Lífdísilolía	0	0
2012	21411	Lífdísilolía á tæki	01	Bifreiðar og tæki	14	Lífdísilolía	0	0
2012	21430	Lífdísilolía, fiskiskip	03	Fiskiskip	14	Lífdísilolía	0	0
2012	21431	Lífdísilolía, erlend fiskiskip	03	Fiskiskip	14	Lífdísilolía	0	0
2012	21432	Lífdísilolía, önnur skip, innlend notkun	04	Önnur skip	14	Lífdísilolía	0	0
2012	21433	Lífdísilolía, önnur skip, millilandanotkun	04	Önnur skip	14	Lífdísilolía	0	0
2012	21440	Lífdísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	14	Lífdísilolía	0	0
2012	21451	Lífdísilolía, steinefnaiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2012	21452	Lífdísilolía, framleiðsla og vinnsla málma	05	Iðnaður	14	Lífdísilolía	0	0
2012	21453	Lífdísilolía, matvæla- og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	14	Lífdísilolía	0	0
2012	21454	Lífdísilolía, fiskimjölsiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2012	21455	Lífdísilolía, efnaiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2012	21459	Lífdísilolía, annar iðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2012	21460	Lífdísilolía, orkuvinnsla	08	Orkuvinnsla	14	Lífdísilolía	0	0
2012	21490	Lífdísilolía, annað	99	Annað	14	Lífdísilolía	0	0
2012	21510	Etanól á bifreiðar	01	Bifreiðar og tæki	15	Etanól	0	0
2012	21590	Etanól, annað	99	Annað	15	Etanól	0	0
2012	21610	Metanól á bifreiðar	01	Bifreiðar og tæki	16	Metanól	0	0
2012	21690	Metanól, annað	99	Annað	16	Metanól	0	0
2012	31356	Úrgangsolía, iðnaður	05	Iðnaður	13	Úrgangsolía	0	0
2012	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	266	11916,8
2012	10121	Flugvélabensín tekið hér á landi, millilandanotkun	02	Flugvélar	01	Flugvélabensín	20	896
2012	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	37230	1667904
2012	10310	Steinolía, samgöngur	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	64	2853,76
2012	10390	Steinolía, annað	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	0	0
2012	10420	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	6076	270928,84
2012	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	19343	862504,37
2012	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	29445	1275851,85
2012	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	8254	357645,82
2012	10530	Dísilolía, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	1214	52602,62
2012	10531	Dísilolía, erlend fiskiskip	03	Fiskiskip	05	Dísilolía	0	0
2012	10532	Dísilolía, önnur skip, innlend notkun	04	Önnur skip	05	Dísilolía	0	0
2012	10533	Dísilolía, önnur skip, millilandanotkun	04	Önnur skip	05	Dísilolía	38	1646,54
2012	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	70	3033,1
2012	10551	Dísilolía, steinefnaiðnaður	05	Iðnaður	05	Dísilolía	0	0
2012	10552	Dísilolía, framleiðsla og vinnsla málma	05	Iðnaður	05	Dísilolía	0	0
2012	10553	Dísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	05	Dísilolía	0	0
2012	10554	Dísilolía, fiskimjölsiðnaður	05	Iðnaður	05	Dísilolía	0	0
2012	10555	Dísilolía, efnaiðnaður	05	Iðnaður	05	Dísilolía	0	0
2012	10559	Dísilolía, annar iðnaður	05	Iðnaður	05	Dísilolía	0	0
2012	10560	Dísilolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	0	0
2012	10590	Dísilolía, annað	99	Annað	05	Dísilolía	0	0
2012	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	18186	787999,38
2012	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	8340	361372,2
2012	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	717	31067,61
2012	10633	Skipagasolía, önnur skip, millilandanotkun	04	Önnur skip	06	Skipagasolía	0	0
2012	10640	Skipagasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	06	Skipagasolía	292	12652,36
2012	10651	Skipagasolía, steinefnaiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2012	10652	Skipagasolía, framleiðsla og vinnsla málma	05	Iðnaður	06	Skipagasolía	0	0
2012	10653	Skipagasolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	06	Skipagasolía	860	37263,8
2012	10654	Skipagasolía, fiskimjölsiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2012	10655	Skipagasolía, efnaiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2012	10659	Skipagasolía, annar iðnaður	05	Iðnaður	06	Skipagasolía	0	0
2012	10660	Skipagasolía, orkuvinnsla	08	Orkuvinnsla	06	Skipagasolía	0	0
2012	10690	Skipagasolía, annað	99	Annað	06	Skipagasolía	0	0
2012	10730	Flotadísilolía, innlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	15097	654153,01
2012	10731	Flotadísilolía, erlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	1265	54812,45
2012	10732	Flotadísilolía, önnur skip, innlend notkun	04	Önnur skip	07	Flotadísilolía	1770	76694,1
2012	10733	Flotadísilolía, önnur skip, millilandanotkun	04	Önnur skip	07	Flotadísilolía	0	0
2012	10740	Flotadísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	07	Flotadísilolía	14	606,62
2012	10751	Flotadísilolía, steinefnaiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2012	10752	Flotadísilolía, framleiðsla og vinnsla málma	05	Iðnaður	07	Flotadísilolía	0	0
2012	10753	Flotadísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	07	Flotadísilolía	0	0
2012	10754	Flotadísilolía, fiskimjölsiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2012	10755	Flotadísilolía, efnaiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2012	10759	Flotadísilolía, annar iðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2012	10760	Flotadísilolía, orkuvinnsla	08	Orkuvinnsla	07	Flotadísilolía	0	0
2012	10790	Flotadísilolía, annað	99	Annað	07	Flotadísilolía	0	0
2012	10830	Svartolía, innlend fiskiskip	03	Fiskiskip	08	Svartolía	12122	487183,18
2012	10831	Svartolía, erlend fiskiskip	03	Fiskiskip	08	Svartolía	0	0
2012	10832	Svartolía, önnur skip, innlend notkun	04	Önnur skip	08	Svartolía	136	5465,84
2012	10833	Svartolía, önnur skip, millilandanotkun	04	Önnur skip	08	Svartolía	7024	282294,56
2012	10840	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	0	0
2012	10851	Svartolía, steinefnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2012	10852	Svartolía, framleiðsla og vinnsla málma	05	Iðnaður	08	Svartolía	1790	71940,1
2012	10853	Svartolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	08	Svartolía	0	0
2012	10854	Svartolía, fiskimjölsiðnaður	05	Iðnaður	08	Svartolía	5501	221085,19
2012	10855	Svartolía, efnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2012	10859	Svartolía, annar iðnaður	05	Iðnaður	08	Svartolía	0	0
2012	10860	Svartolía, orkuvinnsla	08	Orkuvinnsla	08	Svartolía	0	0
2012	10890	Svartolía, annað	99	Annað	08	Svartolía	0	0
2012	11040	Gas, heimili	10	Heimili	10	Gas	145	7250
2012	11041	Gas, landbúnaður	11	Landbúnaður	10	Gas	0	0
2012	11050	Gas, Iðnaður	05	Iðnaður	10	Gas	0	0
2012	11052	Gas, framleiðsla og vinnsla málma	09	Stóriðja	10	Gas	0	0
2012	11080	Gas, þjónusta	06	Þjónusta	10	Gas	31	1550
2012	11090	Gas, annað	99	Annað	10	Gas	0	0
2012	21110	Metan á bifreiðar	01	Bifreiðar og tæki	11	Metan	0	0
2012	21160	Metan til orkuvinnslu	08	Orkuvinnsla	11	Metan	0	0
2012	21190	Metan, annað	99	Annað	11	Metan	0	0
2012	21210	Vetni á bifreiðar	01	Bifreiðar og tæki	12	Vetni	0	0
2012	21290	Vetni, annað	99	Annað	12	Vetni	0	0
2012	21410	Lífdísilolía á bifreiðar	01	Bifreiðar og tæki	14	Lífdísilolía	0	0
2012	21411	Lífdísilolía á tæki	01	Bifreiðar og tæki	14	Lífdísilolía	0	0
2012	21430	Lífdísilolía, fiskiskip	03	Fiskiskip	14	Lífdísilolía	0	0
2012	21431	Lífdísilolía, erlend fiskiskip	03	Fiskiskip	14	Lífdísilolía	0	0
2012	21432	Lífdísilolía, önnur skip, innlend notkun	04	Önnur skip	14	Lífdísilolía	0	0
2012	21433	Lífdísilolía, önnur skip, millilandanotkun	04	Önnur skip	14	Lífdísilolía	0	0
2012	21440	Lífdísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	14	Lífdísilolía	0	0
2012	21451	Lífdísilolía, steinefnaiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2012	21452	Lífdísilolía, framleiðsla og vinnsla málma	05	Iðnaður	14	Lífdísilolía	0	0
2012	21453	Lífdísilolía, matvæla- og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	14	Lífdísilolía	0	0
2012	21454	Lífdísilolía, fiskimjölsiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2012	21455	Lífdísilolía, efnaiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2012	21459	Lífdísilolía, annar iðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2012	21460	Lífdísilolía, orkuvinnsla	08	Orkuvinnsla	14	Lífdísilolía	0	0
2012	21490	Lífdísilolía, annað	99	Annað	14	Lífdísilolía	0	0
2012	21510	Etanól á bifreiðar	01	Bifreiðar og tæki	15	Etanól	0	0
2012	21590	Etanól, annað	99	Annað	15	Etanól	0	0
2012	21610	Metanól á bifreiðar	01	Bifreiðar og tæki	16	Metanól	0	0
2012	21690	Metanól, annað	99	Annað	16	Metanól	0	0
2012	31356	Úrgangsolía, iðnaður	05	Iðnaður	13	Úrgangsolía	0	0
2013	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	17804	845690
2013	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	8788	404248
2013	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	296	13616
2013	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	2	92
2013	10551	Dísilolía, steinefnaiðnaður	05	Iðnaður	05	Dísilolía	1	46
2013	10552	Dísilolía, framleiðsla og vinnsla málma	05	Iðnaður	05	Dísilolía	4	184
2013	10553	Dísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	05	Dísilolía	28	1288
2013	10559	Dísilolía, annar iðnaður	05	Iðnaður	05	Dísilolía	155	7130
2013	10590	Dísilolía, annað	99	Annað	05	Dísilolía	0	0
2013	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	26	1188,2
2013	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	1	45,7
2013	10659	Skipagasolía, annar iðnaður	05	Iðnaður	06	Skipagasolía	63	2879,1
2013	21690	Metanól, annað	99	Annað	16	Metanól	288	5731,2
2013	10952	Gljákol, framleiðsla og vinnsla málma	09	Stóriðja	09	Kol og koks	111018	3330540
2013	10957	Koks, framleiðsla og vinnsla málma	09	Stóriðja	09	Kol og koks	35357	1060710
2013	31358	Viðarkurl, stóriðja	09	Stóriðja	09	Kol og koks	26371	791130
2013	11052	Gas, framleiðsla og vinnsla málma	09	Stóriðja	10	Gas	783	36362,52
2013	11080	Gas, þjónusta	06	Þjónusta	10	Gas	3	139,32
2013	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	41	1783,5
2013	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	41998	1826913
2013	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	129262	5763792,58
2013	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	47284	2037940,4
2013	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	12968	558920,8
2013	10530	Dísilolía, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	280	12068
2013	10531	Dísilolía, erlend fiskiskip	03	Fiskiskip	05	Dísilolía	16	689,6
2013	10532	Dísilolía, önnur skip, innlend notkun	04	Önnur skip	05	Dísilolía	30	1293
2013	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	462	19912,2
2013	10552	Dísilolía, framleiðsla og vinnsla málma	05	Iðnaður	05	Dísilolía	522	22498,2
2013	10553	Dísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	05	Dísilolía	702	30256,2
2013	10560	Dísilolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	517	22282,7
2013	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	13132	563756,76
2013	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	9816	421400,88
2013	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	115	4936,95
2013	10640	Skipagasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	06	Skipagasolía	147	6310,71
2013	10651	Skipagasolía, steinefnaiðnaður	05	Iðnaður	06	Skipagasolía	281	12063,33
2013	10652	Skipagasolía, framleiðsla og vinnsla málma	05	Iðnaður	06	Skipagasolía	1491	64008,63
2013	10653	Skipagasolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	06	Skipagasolía	256	10990,08
2013	10660	Skipagasolía, orkuvinnsla	08	Orkuvinnsla	06	Skipagasolía	467	20048,31
2013	10730	Flotadísilolía, innlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	20453	897886,7
2013	10731	Flotadísilolía, erlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	398	17472,2
2013	10753	Flotadísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	07	Flotadísilolía	1009	44295,1
2013	10830	Svartolía, innlend fiskiskip	03	Fiskiskip	08	Svartolía	13816	561620,4
2013	10831	Svartolía, erlend fiskiskip	03	Fiskiskip	08	Svartolía	20483	832633,95
2013	10832	Svartolía, önnur skip, innlend notkun	04	Önnur skip	08	Svartolía	537	21829,05
2013	10853	Svartolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	08	Svartolía	2239	91015,35
2013	11040	Gas, heimili	10	Heimili	10	Gas	286	14300
2013	11041	Gas, landbúnaður	11	Landbúnaður	10	Gas	68	3400
2013	11050	Gas, Iðnaður	05	Iðnaður	10	Gas	187	9350
2013	11052	Gas, framleiðsla og vinnsla málma	09	Stóriðja	10	Gas	237	11850
2013	11080	Gas, þjónusta	06	Þjónusta	10	Gas	271	13550
2013	21110	Metan á bifreiðar	01	Bifreiðar og tæki	11	Metan	1680	60564
2013	21410	Lífdísilolía á bifreiðar	01	Bifreiðar og tæki	14	Lífdísilolía	122	5307
2013	21411	Lífdísilolía á tæki	01	Bifreiðar og tæki	14	Lífdísilolía	47	2044,5
2013	31356	Úrgangsolía, iðnaður	05	Iðnaður	13	Úrgangsolía	2132	86665,8
2013	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	200	8780
2013	10121	Flugvélabensín tekið hér á landi, millilandanotkun	02	Flugvélar	01	Flugvélabensín	1	43,9
2013	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	38265	1760190
2013	10310	Steinolía, samgöngur	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	34	1467,78
2013	10420	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	53	2363,27
2013	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	8950	399080,5
2013	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	32295	1485247,05
2013	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	3968	182488,32
2013	10530	Dísilolía, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	1576	72480,24
2013	10531	Dísilolía, erlend fiskiskip	03	Fiskiskip	05	Dísilolía	16	735,84
2013	10532	Dísilolía, önnur skip, innlend notkun	04	Önnur skip	05	Dísilolía	21	965,79
2013	10533	Dísilolía, önnur skip, millilandanotkun	04	Önnur skip	05	Dísilolía	129	5932,71
2013	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	229	10531,71
2013	10551	Dísilolía, steinefnaiðnaður	05	Iðnaður	05	Dísilolía	172	7910,28
2013	10552	Dísilolía, framleiðsla og vinnsla málma	05	Iðnaður	05	Dísilolía	618	28421,82
2013	10553	Dísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	05	Dísilolía	213	9795,87
2013	10555	Dísilolía, efnaiðnaður	05	Iðnaður	05	Dísilolía	10	459,9
2013	10560	Dísilolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	78	3587,22
2013	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	29970	1368729,9
2013	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	7023	320740,41
2013	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	944	43112,48
2013	10640	Skipagasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	06	Skipagasolía	149	6804,83
2013	10651	Skipagasolía, steinefnaiðnaður	05	Iðnaður	06	Skipagasolía	51	2329,17
2013	10652	Skipagasolía, framleiðsla og vinnsla málma	05	Iðnaður	06	Skipagasolía	266	12148,22
2013	10653	Skipagasolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	06	Skipagasolía	75	3425,25
2013	10655	Skipagasolía, efnaiðnaður	05	Iðnaður	06	Skipagasolía	129	5891,43
2013	10660	Skipagasolía, orkuvinnsla	08	Orkuvinnsla	06	Skipagasolía	28	1278,76
2013	10730	Flotadísilolía, innlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	18000	813780
2013	10731	Flotadísilolía, erlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	832	37614,72
2013	10830	Svartolía, innlend fiskiskip	03	Fiskiskip	08	Svartolía	13540	583844,8
2013	10831	Svartolía, erlend fiskiskip	03	Fiskiskip	08	Svartolía	1470	63386,4
2013	10832	Svartolía, önnur skip, innlend notkun	04	Önnur skip	08	Svartolía	4	172,48
2013	10833	Svartolía, önnur skip, millilandanotkun	04	Önnur skip	08	Svartolía	5879	253502,48
2013	10854	Svartolía, fiskimjölsiðnaður	05	Iðnaður	08	Svartolía	3919	168987,28
2013	10855	Svartolía, efnaiðnaður	05	Iðnaður	08	Svartolía	109	4700,08
2013	10860	Svartolía, orkuvinnsla	08	Orkuvinnsla	08	Svartolía	125	5390
2013	11040	Gas, heimili	10	Heimili	10	Gas	275	13805
2013	11050	Gas, Iðnaður	05	Iðnaður	10	Gas	63	3162,6
2013	11080	Gas, þjónusta	06	Þjónusta	10	Gas	235	11797
2013	21110	Metan á bifreiðar	01	Bifreiðar og tæki	11	Metan	268	9661,4
2013	21410	Lífdísilolía á bifreiðar	01	Bifreiðar og tæki	14	Lífdísilolía	2185	96140
2013	21430	Lífdísilolía, fiskiskip	03	Fiskiskip	14	Lífdísilolía	90	3591
2013	21490	Lífdísilolía, annað	99	Annað	14	Lífdísilolía	20	798
2013	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	253	11638
2013	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	36874	1696204
2013	10310	Steinolía, samgöngur	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	56	2408
2013	10420	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	5682	253360,38
2013	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	19905	887563,95
2013	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	28685	1233455
2013	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	10969	471667
